"","stop","Type"
"1203",3,"Permanent"
"1204",4,"Permanent"
"1205",3,"Permanent"
"1206",3,"Permanent"
"1207",3,"Permanent"
"1208",4,"Permanent"
"1209",2,"Permanent"
"1210",4,"Permanent"
"1211",4,"Permanent"
"1212",3,"Permanent"
"1213",3,"Permanent"
"1214",4,"Permanent"
"1215",3,"Permanent"
"1216",4,"Permanent"
"1217",4,"Permanent"
"1218",5,"Permanent"
"1219",3,"Permanent"
"1220",3,"Permanent"
"1221",3,"Permanent"
"1222",3,"Permanent"
"1223",3,"Permanent"
"1224",3,"Permanent"
"1225",2,"Permanent"
"1226",3,"Permanent"
"1227",3,"Permanent"
"1228",3,"Permanent"
"1229",3,"Permanent"
"1230",3,"Permanent"
"1231",4,"Permanent"
"1232",2,"Permanent"
"1233",2,"Permanent"
"1234",2,"Permanent"
"1235",2,"Permanent"
"1236",2,"Permanent"
"1237",2,"Permanent"
"1238",2,"Permanent"
"1239",3,"Permanent"
"1240",2,"Permanent"
"1241",2,"Permanent"
"1242",2,"Permanent"
"1243",2,"Permanent"
"1244",2,"Permanent"
"1245",2,"Permanent"
"1246",2,"Permanent"
"1247",2,"Permanent"
"1248",3,"Permanent"
"1249",2,"Permanent"
"1250",2,"Permanent"
"1251",2,"Permanent"
"1252",3,"Permanent"
"1253",3,"Permanent"
"1254",3,"Permanent"
"1255",3,"Permanent"
"1256",2,"Permanent"
"1257",3,"Permanent"
"1258",3,"Permanent"
"1259",1,"Permanent"
"1260",1,"Permanent"
"1261",1,"Permanent"
"1262",1,"Permanent"
"1263",1,"Permanent"
"1264",1,"Permanent"
"1265",1,"Permanent"
"1266",1,"Permanent"
"1267",1,"Permanent"
"1268",1,"Permanent"
"1269",1,"Permanent"
"1270",1,"Permanent"
"1271",1,"Permanent"
"1272",1,"Permanent"
"1273",1,"Permanent"
"1274",1,"Permanent"
"1275",1,"Permanent"
"1276",1,"Permanent"
"1277",1,"Permanent"
"1278",1,"Permanent"
"1279",1,"Permanent"
"1280",1,"Permanent"
"1281",1,"Permanent"
"1282",1,"Permanent"
"1283",2,"Permanent"
"1284",2,"Permanent"
"1285",2,"Permanent"
"1286",2,"Permanent"
"1287",1,"Permanent"
"1288",1,"Permanent"
"1289",1,"Permanent"
"1290",1,"Permanent"
"1291",1,"Permanent"
"1292",1,"Permanent"
"1293",1,"Permanent"
"1294",1,"Permanent"
"1295",1,"Permanent"
"1296",1,"Permanent"
"1297",1,"Permanent"
"1298",1,"Permanent"
"1299",1,"Permanent"
"1300",1,"Permanent"
"1301",1,"Permanent"
"1302",1,"Permanent"
"1303",1,"Permanent"
"1304",1,"Permanent"
"1305",1,"Permanent"
"1306",1,"Permanent"
"1307",1,"Permanent"
"1308",1,"Permanent"
"1309",2,"Permanent"
"1310",1,"Permanent"
"1311",1,"Permanent"
"1312",2,"Permanent"
"1313",2,"Permanent"
"1314",2,"Permanent"
"1315",2,"Permanent"
"1316",2,"Permanent"
"1317",2,"Permanent"
"1318",2,"Permanent"
"1319",2,"Permanent"
"1320",2,"Permanent"
"1321",2,"Permanent"
"1322",2,"Permanent"
"1323",2,"Permanent"
"1324",2,"Permanent"
"1325",2,"Permanent"
"1326",2,"Permanent"
"1327",2,"Permanent"
"1328",2,"Permanent"
"1329",2,"Permanent"
"1330",2,"Permanent"
"1331",2,"Permanent"
"1332",3,"Permanent"
"1333",2,"Permanent"
"1334",2,"Permanent"
"1335",3,"Permanent"
"1336",3,"Permanent"
"1337",3,"Permanent"
"1338",3,"Permanent"
"1339",3,"Permanent"
"1340",3,"Permanent"
"1341",3,"Permanent"
"1342",3,"Permanent"
"1343",3,"Permanent"
"1344",3,"Permanent"
"1345",3,"Permanent"
"1346",4,"Permanent"
"1347",3,"Permanent"
"1348",3,"Permanent"
"1349",3,"Permanent"
"1350",3,"Permanent"
"1351",3,"Permanent"
"1352",3,"Permanent"
"1353",3,"Permanent"
"1354",3,"Permanent"
"1355",4,"Permanent"
"1356",3,"Permanent"
"1357",4,"Permanent"
"1358",1,"Permanent"
"1359",1,"Permanent"
"1360",1,"Permanent"
"1361",1,"Permanent"
"1362",1,"Permanent"
"1363",1,"Permanent"
"1364",1,"Permanent"
"1365",1,"Permanent"
"1366",1,"Permanent"
"1367",1,"Permanent"
"1368",1,"Permanent"
"1369",1,"Permanent"
"1370",1,"Permanent"
"1371",1,"Permanent"
"1372",1,"Permanent"
"1373",1,"Permanent"
"1374",1,"Permanent"
"1375",1,"Permanent"
"1376",1,"Permanent"
"1377",1,"Permanent"
"1378",1,"Permanent"
"1379",1,"Permanent"
"1380",1,"Permanent"
"1381",2,"Permanent"
"1382",2,"Permanent"
"1383",2,"Permanent"
"1384",2,"Permanent"
"1385",2,"Permanent"
"1386",2,"Permanent"
"1387",2,"Permanent"
"1388",2,"Permanent"
"1389",2,"Permanent"
"1390",2,"Permanent"
"1391",2,"Permanent"
"1392",2,"Permanent"
"1393",2,"Permanent"
"1394",2,"Permanent"
"1395",2,"Permanent"
"1396",2,"Permanent"
"1397",2,"Permanent"
"1398",2,"Permanent"
"1399",2,"Permanent"
"1400",2,"Permanent"
"1401",2,"Permanent"
"1402",3,"Permanent"
"1403",3,"Permanent"
"1404",2,"Permanent"
"1405",3,"Permanent"
"1406",3,"Permanent"
"1407",3,"Permanent"
"1408",3,"Permanent"
"1409",3,"Permanent"
"1410",3,"Permanent"
"1411",3,"Permanent"
"1412",3,"Permanent"
"1413",3,"Permanent"
"1414",3,"Permanent"
"1415",4,"Permanent"
"1416",3,"Permanent"
"1417",3,"Permanent"
"1418",3,"Permanent"
"1419",3,"Permanent"
"1420",4,"Permanent"
"1421",3,"Permanent"
"1422",3,"Permanent"
"1423",3,"Permanent"
"1424",4,"Permanent"
"1425",1,"Street"
"1426",1,"Street"
"1427",1,"Street"
"1428",1,"Street"
"1429",1,"Street"
"1430",1,"Street"
"1431",1,"Street"
"1432",1,"Street"
"1433",1,"Street"
"1434",1,"Street"
"1435",1,"Street"
"1436",1,"Street"
"1437",1,"Street"
"1438",1,"Street"
"1439",1,"Street"
"1440",1,"Street"
"1441",1,"Street"
"1442",1,"Street"
"1443",1,"Street"
"1444",2,"Street"
"1445",1,"Street"
"1446",1,"Street"
"1447",2,"Street"
"1448",2,"Street"
"1449",2,"Street"
"1450",2,"Street"
"1451",1,"Street"
"1452",1,"Street"
"1453",1,"Street"
"1454",1,"Street"
"1455",1,"Street"
"1456",1,"Street"
"1457",1,"Street"
"1458",1,"Street"
"1459",1,"Street"
"1460",1,"Street"
"1461",1,"Street"
"1462",1,"Street"
"1463",1,"Street"
"1464",1,"Street"
"1465",1,"Street"
"1466",1,"Street"
"1467",1,"Street"
"1468",1,"Street"
"1469",1,"Street"
"1470",1,"Street"
"1471",2,"Street"
"1472",2,"Street"
"1473",1,"Street"
"1474",1,"Street"
"1475",2,"Street"
"1476",2,"Street"
"1477",2,"Street"
"1478",2,"Street"
"1479",2,"Street"
"1480",2,"Street"
"1481",3,"Street"
"1482",2,"Street"
"1483",2,"Street"
"1484",3,"Street"
"1485",2,"Street"
"1486",2,"Street"
"1487",2,"Street"
"1488",1,"Street"
"1489",1,"Street"
"1490",1,"Street"
"1491",1,"Street"
"1492",1,"Street"
"1493",1,"Street"
"1494",1,"Street"
"1495",1,"Street"
"1496",1,"Street"
"1497",1,"Street"
"1498",1,"Street"
"1499",1,"Street"
"1500",1,"Street"
"1501",1,"Street"
"1502",1,"Street"
"1503",1,"Street"
"1504",1,"Street"
"1505",1,"Street"
"1506",1,"Street"
"1507",1,"Street"
"1508",1,"Street"
"1509",2,"Street"
"1510",1,"Street"
"1511",1,"Street"
"1512",2,"Street"
"1513",2,"Street"
"1514",2,"Street"
"1515",2,"Street"
"1516",2,"Street"
"1517",2,"Street"
"1518",2,"Street"
"1519",2,"Street"
"1520",2,"Street"
"1521",2,"Street"
"1522",2,"Street"
"1523",2,"Street"
"1524",3,"Street"
"1525",2,"Street"
"1526",2,"Street"
"1527",2,"Street"
"1528",2,"Street"
"1529",3,"Street"
"1530",2,"Street"
"1531",2,"Street"
"1532",3,"Street"
"1533",2,"Street"
"1534",2,"Street"
"1535",4,"Street"
"1536",4,"Street"
"1537",2,"Permanent"
"1538",2,"Permanent"
"1539",2,"Permanent"
"1540",1,"Permanent"
"1541",1,"Permanent"
"1542",1,"Permanent"
"1543",1,"Permanent"
"1544",1,"Permanent"
"1545",1,"Permanent"
"1546",1,"Permanent"
"1547",1,"Permanent"
"1548",1,"Permanent"
"1549",1,"Permanent"
"1550",1,"Permanent"
"1551",1,"Permanent"
"1552",1,"Permanent"
"1553",1,"Permanent"
"1554",1,"Permanent"
"1555",2,"Permanent"
"1556",1,"Permanent"
"1557",2,"Permanent"
"1558",2,"Permanent"
"1559",2,"Permanent"
"1560",2,"Permanent"
"1561",2,"Permanent"
"1562",2,"Permanent"
"1563",2,"Permanent"
"1564",1,"Permanent"
"1565",1,"Permanent"
"1566",1,"Permanent"
"1567",1,"Permanent"
"1568",1,"Permanent"
"1569",1,"Permanent"
"1570",1,"Permanent"
"1571",2,"Permanent"
"1572",2,"Permanent"
"1573",2,"Permanent"
"1574",2,"Permanent"
"1575",2,"Permanent"
"1576",2,"Permanent"
"1577",2,"Permanent"
"1578",2,"Permanent"
"1579",2,"Permanent"
"1580",1,"Permanent"
"1581",1,"Permanent"
"1582",1,"Permanent"
"1583",1,"Permanent"
"1584",1,"Permanent"
"1585",1,"Permanent"
"1586",1,"Permanent"
"1587",1,"Permanent"
"1588",1,"Permanent"
"1589",1,"Permanent"
"1590",1,"Permanent"
"1591",1,"Permanent"
"1592",1,"Permanent"
"1593",1,"Permanent"
"1594",1,"Permanent"
"1595",1,"Permanent"
"1596",1,"Permanent"
"1597",1,"Permanent"
"1598",1,"Permanent"
"1599",1,"Permanent"
"1600",1,"Permanent"
"1601",1,"Permanent"
"1602",1,"Permanent"
"1603",1,"Permanent"
"1604",2,"Permanent"
"1605",2,"Permanent"
"1606",2,"Permanent"
"1607",2,"Permanent"
"1608",2,"Permanent"
"1609",2,"Permanent"
"1610",2,"Permanent"
"1611",2,"Permanent"
"1612",2,"Permanent"
"1613",2,"Permanent"
"1614",2,"Permanent"
"1615",2,"Permanent"
"1616",2,"Permanent"
"1617",2,"Permanent"
"1618",2,"Permanent"
"1619",2,"Permanent"
"1620",2,"Permanent"
"1621",2,"Permanent"
"1622",2,"Permanent"
"1623",2,"Permanent"
"1624",3,"Permanent"
"1625",2,"Permanent"
"1626",2,"Permanent"
"1627",3,"Permanent"
"1628",3,"Permanent"
"1629",3,"Permanent"
"1630",2,"Permanent"
"1631",3,"Permanent"
"1632",3,"Permanent"
"1633",2,"Permanent"
"1634",3,"Permanent"
"1635",3,"Permanent"
"1636",3,"Permanent"
"1637",3,"Permanent"
"1638",4,"Permanent"
"1639",3,"Permanent"
"1640",1,"Permanent"
"1641",2,"Permanent"
"1642",1,"Permanent"
"1643",1,"Permanent"
"1644",1,"Permanent"
"1645",1,"Permanent"
"1646",1,"Permanent"
"1647",1,"Permanent"
"1648",1,"Permanent"
"1649",1,"Permanent"
"1650",1,"Permanent"
"1651",1,"Permanent"
"1652",1,"Permanent"
"1653",1,"Permanent"
"1654",1,"Permanent"
"1655",1,"Permanent"
"1656",1,"Permanent"
"1657",1,"Permanent"
"1658",1,"Permanent"
"1659",1,"Permanent"
"1660",1,"Permanent"
"1661",1,"Permanent"
"1662",1,"Permanent"
"1663",1,"Permanent"
"1664",1,"Permanent"
"1665",2,"Permanent"
"1666",3,"Permanent"
"1667",2,"Permanent"
"1668",2,"Permanent"
"1669",2,"Permanent"
"1670",2,"Permanent"
"1671",2,"Permanent"
"1672",2,"Permanent"
"1673",2,"Permanent"
"1674",2,"Permanent"
"1675",2,"Permanent"
"1676",2,"Permanent"
"1677",2,"Permanent"
"1678",2,"Permanent"
"1679",2,"Permanent"
"1680",2,"Permanent"
"1681",2,"Permanent"
"1682",2,"Permanent"
"1683",2,"Permanent"
"1684",2,"Permanent"
"1685",2,"Permanent"
"1686",2,"Permanent"
"1687",2,"Permanent"
"1688",3,"Permanent"
"1689",3,"Permanent"
"1690",2,"Permanent"
"1691",3,"Permanent"
"1692",3,"Permanent"
"1693",3,"Permanent"
"1694",3,"Permanent"
"1695",3,"Permanent"
"1696",3,"Permanent"
"1697",4,"Permanent"
"1698",1,"Permanent"
"1699",1,"Permanent"
"1700",1,"Permanent"
"1701",2,"Permanent"
"1702",1,"Permanent"
"1703",1,"Permanent"
"1704",1,"Permanent"
"1705",1,"Permanent"
"1706",1,"Permanent"
"1707",1,"Permanent"
"1708",1,"Permanent"
"1709",1,"Permanent"
"1710",1,"Permanent"
"1711",1,"Permanent"
"1712",1,"Permanent"
"1713",2,"Permanent"
"1714",1,"Permanent"
"1715",1,"Permanent"
"1716",1,"Permanent"
"1717",1,"Permanent"
"1718",1,"Permanent"
"1719",1,"Permanent"
"1720",3,"Permanent"
"1721",2,"Permanent"
"1722",2,"Permanent"
"1723",2,"Permanent"
"1724",2,"Permanent"
"1725",2,"Permanent"
"1726",2,"Permanent"
"1727",3,"Permanent"
"1728",2,"Permanent"
"1729",2,"Permanent"
"1730",2,"Permanent"
"1731",2,"Permanent"
"1732",2,"Permanent"
"1733",2,"Permanent"
"1734",2,"Permanent"
"1735",2,"Permanent"
"1736",1,"Permanent"
"1737",1,"Permanent"
"1738",1,"Permanent"
"1739",1,"Permanent"
"1740",1,"Permanent"
"1741",1,"Permanent"
"1742",1,"Permanent"
"1743",1,"Permanent"
"1744",1,"Permanent"
"1745",1,"Permanent"
"1746",1,"Permanent"
"1747",1,"Permanent"
"1748",1,"Permanent"
"1749",1,"Permanent"
"1750",1,"Permanent"
"1751",1,"Permanent"
"1752",1,"Permanent"
"1753",1,"Permanent"
"1754",1,"Permanent"
"1755",1,"Permanent"
"1756",1,"Permanent"
"1757",1,"Permanent"
"1758",1,"Permanent"
"1759",2,"Permanent"
"1760",2,"Permanent"
"1761",2,"Permanent"
"1762",2,"Permanent"
"1763",2,"Permanent"
"1764",2,"Permanent"
"1765",2,"Permanent"
"1766",2,"Permanent"
"1767",2,"Street"
"1768",2,"Street"
"1769",2,"Street"
"1770",2,"Street"
"1771",2,"Street"
"1772",2,"Street"
"1773",3,"Street"
"1774",2,"Street"
"1775",2,"Street"
"1776",2,"Street"
"1777",2,"Street"
"1778",2,"Street"
"1779",2,"Street"
"1780",2,"Street"
"1781",2,"Street"
"1782",2,"Street"
"1783",3,"Street"
"1784",2,"Street"
"1785",3,"Street"
"1786",3,"Street"
"1787",3,"Street"
"1788",2,"Street"
"1789",2,"Street"
"1790",4,"Street"
"1791",3,"Street"
"1792",3,"Street"
"1793",3,"Street"
"1794",3,"Street"
"1795",1,"Street"
"1796",1,"Street"
"1797",1,"Street"
"1798",1,"Street"
"1799",1,"Street"
"1800",1,"Street"
"1801",1,"Street"
"1802",1,"Street"
"1803",1,"Street"
"1804",1,"Street"
"1805",1,"Street"
"1806",1,"Street"
"1807",1,"Street"
"1808",1,"Street"
"1809",1,"Street"
"1810",1,"Street"
"1811",1,"Street"
"1812",1,"Street"
"1813",1,"Street"
"1814",1,"Street"
"1815",1,"Street"
"1816",1,"Street"
"1817",1,"Street"
"1818",2,"Street"
"1819",2,"Street"
"1820",1,"Street"
"1821",2,"Street"
"1822",2,"Street"
"1823",1,"Permanent"
"1824",1,"Permanent"
"1825",1,"Permanent"
"1826",2,"Permanent"
"1827",1,"Permanent"
"1828",1,"Permanent"
"1829",1,"Permanent"
"1830",1,"Permanent"
"1831",1,"Permanent"
"1832",1,"Permanent"
"1833",1,"Permanent"
"1834",1,"Permanent"
"1835",1,"Permanent"
"1836",1,"Permanent"
"1837",2,"Permanent"
"1838",1,"Permanent"
"1839",1,"Permanent"
"1840",1,"Permanent"
"1841",1,"Permanent"
"1842",1,"Permanent"
"1843",1,"Permanent"
"1844",1,"Permanent"
"1845",1,"Permanent"
"1846",1,"Permanent"
"1847",3,"Permanent"
"1848",3,"Permanent"
"1849",2,"Permanent"
"1850",2,"Permanent"
"1851",2,"Permanent"
"1852",2,"Permanent"
"1853",2,"Permanent"
"1854",2,"Permanent"
"1855",2,"Permanent"
"1856",2,"Permanent"
"1857",2,"Permanent"
"1858",4,"Permanent"
"1859",2,"Permanent"
"1860",2,"Permanent"
"1861",2,"Permanent"
"1862",2,"Permanent"
"1863",2,"Permanent"
"1864",2,"Permanent"
"1865",2,"Permanent"
"1866",2,"Permanent"
"1867",2,"Permanent"
"1868",3,"Permanent"
"1869",1,"Permanent"
"1870",2,"Permanent"
"1871",1,"Permanent"
"1872",1,"Permanent"
"1873",1,"Permanent"
"1874",1,"Permanent"
"1875",1,"Permanent"
"1876",1,"Permanent"
"1877",1,"Permanent"
"1878",1,"Permanent"
"1879",1,"Permanent"
"1880",1,"Permanent"
"1881",1,"Permanent"
"1882",1,"Permanent"
"1883",1,"Permanent"
"1884",1,"Permanent"
"1885",1,"Permanent"
"1886",1,"Permanent"
"1887",1,"Permanent"
"1888",1,"Permanent"
"1889",1,"Permanent"
"1890",1,"Permanent"
"1891",2,"Permanent"
"1892",2,"Permanent"
"1893",2,"Permanent"
"1894",2,"Permanent"
"1895",2,"Permanent"
"1896",2,"Permanent"
"1897",2,"Permanent"
"1898",2,"Permanent"
"1899",2,"Permanent"
"1900",2,"Permanent"
"1901",2,"Permanent"
"1902",2,"Permanent"
"1903",2,"Permanent"
"1904",2,"Permanent"
"1905",2,"Permanent"
"1906",2,"Permanent"
"1907",2,"Permanent"
"1908",2,"Permanent"
"1909",3,"Permanent"
"1910",1,"Permanent"
"1911",1,"Permanent"
"1912",1,"Permanent"
"1913",2,"Permanent"
"1914",1,"Permanent"
"1915",1,"Permanent"
"1916",1,"Permanent"
"1917",1,"Permanent"
"1918",1,"Permanent"
"1919",1,"Permanent"
"1920",1,"Permanent"
"1921",1,"Permanent"
"1922",1,"Permanent"
"1923",1,"Permanent"
"1924",1,"Permanent"
"1925",1,"Permanent"
"1926",1,"Permanent"
"1927",2,"Permanent"
"1928",1,"Permanent"
"1929",1,"Permanent"
"1930",1,"Permanent"
"1931",1,"Permanent"
"1932",1,"Permanent"
"1933",1,"Permanent"
"1934",2,"Permanent"
"1935",2,"Permanent"
"1936",1,"Permanent"
"1937",1,"Permanent"
"1938",1,"Permanent"
"1939",1,"Permanent"
"1940",1,"Permanent"
"1941",1,"Permanent"
"1942",2,"Permanent"
"1943",2,"Permanent"
"1944",1,"Permanent"
"1945",1,"Permanent"
"1946",1,"Permanent"
"1947",1,"Permanent"
"1948",1,"Permanent"
"1949",1,"Permanent"
"1950",1,"Permanent"
"1951",1,"Permanent"
"1952",1,"Permanent"
"1953",1,"Permanent"
"1954",1,"Permanent"
"1955",1,"Permanent"
"1956",1,"Permanent"
"1957",1,"Permanent"
"1958",1,"Permanent"
"1959",1,"Permanent"
"1960",1,"Permanent"
"1961",2,"Permanent"
"1962",2,"Permanent"
"1963",2,"Permanent"
"1964",2,"Permanent"
"1965",3,"Permanent"
"1966",2,"Permanent"
"1967",3,"Permanent"
"1968",1,"Permanent"
"1969",1,"Permanent"
"1970",1,"Permanent"
"1971",1,"Permanent"
"1972",1,"Permanent"
"1973",1,"Permanent"
"1974",1,"Permanent"
"1975",1,"Permanent"
"1976",1,"Permanent"
"1977",1,"Permanent"
"1978",1,"Permanent"
"1979",1,"Permanent"
"1980",1,"Permanent"
"1981",1,"Permanent"
"1982",1,"Permanent"
"1983",1,"Permanent"
"1984",1,"Permanent"
"1985",1,"Permanent"
"1986",1,"Permanent"
"1987",1,"Permanent"
"1988",2,"Permanent"
"1989",1,"Permanent"
"1990",1,"Permanent"
"1991",2,"Permanent"
"1992",1,"Permanent"
"1993",1,"Permanent"
"1994",1,"Permanent"
"1995",2,"Permanent"
"1996",1,"Permanent"
"1997",1,"Permanent"
"1998",1,"Permanent"
"1999",1,"Permanent"
"2000",1,"Permanent"
"2001",1,"Permanent"
"2002",1,"Permanent"
"2003",1,"Permanent"
"2004",1,"Permanent"
"2005",1,"Permanent"
"2006",1,"Permanent"
"2007",1,"Permanent"
"2008",1,"Permanent"
"2009",1,"Permanent"
"2010",1,"Permanent"
"2011",3,"Permanent"
"2012",2,"Permanent"
"2013",2,"Permanent"
"2014",2,"Permanent"
"2015",2,"Permanent"
"2016",2,"Permanent"
"2017",2,"Permanent"
"2018",2,"Permanent"
"2019",2,"Permanent"
"2020",2,"Permanent"
"2021",2,"Permanent"
"2022",2,"Permanent"
"2023",2,"Permanent"
"2024",2,"Permanent"
"2025",2,"Permanent"
"2026",2,"Permanent"
"2027",2,"Permanent"
"2028",2,"Permanent"
"2029",3,"Permanent"
"2030",1,"Permanent"
"2031",1,"Permanent"
"2032",3,"Permanent"
"2033",3,"Permanent"
"2034",3,"Permanent"
"2035",4,"Permanent"
"2036",3,"Permanent"
"2037",3,"Permanent"
"2038",3,"Permanent"
"2039",3,"Permanent"
"2040",3,"Permanent"
"2041",3,"Permanent"
"2042",4,"Permanent"
"2043",4,"Permanent"
"2044",3,"Permanent"
"2045",3,"Permanent"
"2046",3,"Permanent"
"2047",3,"Permanent"
"2048",3,"Permanent"
"2049",4,"Permanent"
"2050",4,"Permanent"
"2051",4,"Permanent"
"2052",2,"Permanent"
"2053",4,"Permanent"
"2054",2,"Permanent"
"2055",4,"Permanent"
"2056",4,"Permanent"
"2057",3,"Permanent"
"2058",3,"Permanent"
"2059",5,"Permanent"
"2060",5,"Permanent"
"2061",1,"Street"
"2062",1,"Street"
"2063",1,"Street"
"2064",1,"Street"
"2065",1,"Street"
"2066",1,"Street"
"2067",1,"Street"
"2068",1,"Street"
"2069",1,"Street"
"2070",1,"Street"
"2071",1,"Street"
"2072",1,"Street"
"2073",1,"Street"
"2074",1,"Street"
"2075",1,"Street"
"2076",1,"Street"
"2077",1,"Street"
"2078",1,"Street"
"2079",1,"Street"
"2080",1,"Street"
"2081",2,"Street"
"2082",2,"Street"
"2083",2,"Street"
"2084",2,"Street"
"2085",2,"Street"
"2086",2,"Street"
"2087",1,"Street"
"2088",2,"Street"
"2089",2,"Street"
"2090",2,"Street"
"2091",2,"Street"
"2092",2,"Street"
"2093",2,"Street"
"2094",2,"Street"
"2095",2,"Street"
"2096",2,"Street"
"2097",2,"Street"
"2098",2,"Street"
"2099",2,"Street"
"2100",3,"Street"
"2101",3,"Street"
"2102",3,"Street"
"2103",3,"Street"
"2104",3,"Street"
"2105",3,"Street"
"2106",3,"Street"
"2107",3,"Street"
"2108",3,"Street"
"2109",3,"Street"
"2110",3,"Street"
"2111",3,"Street"
"2112",2,"Street"
"2113",3,"Street"
"2114",1,"Permanent"
"2115",1,"Permanent"
"2116",1,"Permanent"
"2117",1,"Permanent"
"2118",1,"Permanent"
"2119",1,"Permanent"
"2120",1,"Permanent"
"2121",1,"Permanent"
"2122",1,"Permanent"
"2123",1,"Permanent"
"2124",1,"Permanent"
"2125",1,"Permanent"
"2126",1,"Permanent"
"2127",1,"Permanent"
"2128",1,"Permanent"
"2129",1,"Permanent"
"2130",1,"Permanent"
"2131",1,"Permanent"
"2132",1,"Permanent"
"2133",1,"Permanent"
"2134",1,"Permanent"
"2135",2,"Permanent"
"2136",2,"Permanent"
"2137",2,"Permanent"
"2138",2,"Permanent"
"2139",2,"Permanent"
"2140",2,"Permanent"
"2141",2,"Permanent"
"2142",2,"Permanent"
"2143",2,"Permanent"
"2144",2,"Permanent"
"2145",2,"Permanent"
"2146",2,"Permanent"
"2147",2,"Permanent"
"2148",2,"Permanent"
"2149",2,"Permanent"
"2150",2,"Permanent"
"2151",2,"Permanent"
"2152",2,"Permanent"
"2153",2,"Permanent"
"2154",3,"Permanent"
"2155",3,"Permanent"
"2156",3,"Permanent"
"2157",3,"Permanent"
"2158",3,"Permanent"
"2159",3,"Permanent"
"2160",3,"Permanent"
"2161",3,"Permanent"
"2162",3,"Permanent"
"2163",3,"Permanent"
"2164",3,"Permanent"
"2165",3,"Permanent"
"2166",3,"Permanent"
"2167",3,"Permanent"
"2168",3,"Permanent"
"2169",3,"Permanent"
"2170",3,"Permanent"
"2171",4,"Permanent"
"2172",4,"Permanent"
"2173",4,"Permanent"
"2174",4,"Permanent"
"2175",4,"Permanent"
"2176",4,"Permanent"
"2177",3,"Permanent"
"2178",4,"Permanent"
"2179",4,"Permanent"
"2180",4,"Permanent"
"2181",4,"Permanent"
"2182",4,"Permanent"
"2183",4,"Permanent"
"2184",1,"Permanent"
"2185",1,"Permanent"
"2186",1,"Permanent"
"2187",1,"Permanent"
"2188",1,"Permanent"
"2189",1,"Permanent"
"2190",1,"Permanent"
"2191",1,"Permanent"
"2192",1,"Permanent"
"2193",1,"Permanent"
"2194",1,"Permanent"
"2195",1,"Permanent"
"2196",1,"Permanent"
"2197",1,"Permanent"
"2198",1,"Permanent"
"2199",1,"Permanent"
"2200",2,"Permanent"
"2201",1,"Permanent"
"2202",1,"Permanent"
"2203",2,"Permanent"
"2204",2,"Permanent"
"2205",2,"Permanent"
"2206",2,"Permanent"
"2207",3,"Permanent"
"2208",2,"Permanent"
"2209",2,"Permanent"
"2210",2,"Permanent"
"2211",2,"Permanent"
"2212",2,"Permanent"
"2213",1,"Permanent"
"2214",2,"Permanent"
"2215",2,"Permanent"
"2216",2,"Permanent"
"2217",1,"Permanent"
"2218",2,"Permanent"
"2219",2,"Permanent"
"2220",2,"Permanent"
"2221",2,"Permanent"
"2222",3,"Permanent"
"2223",3,"Permanent"
"2224",3,"Permanent"
"2225",3,"Permanent"
"2226",2,"Permanent"
"2227",3,"Permanent"
"2228",3,"Permanent"
"2229",3,"Permanent"
"2230",3,"Permanent"
"2231",2,"Permanent"
"2232",3,"Permanent"
"2233",3,"Permanent"
"2234",3,"Permanent"
"2235",3,"Permanent"
"2236",3,"Permanent"
"2237",2,"Permanent"
"2238",3,"Permanent"
"2239",3,"Permanent"
"2240",3,"Permanent"
"2241",1,"Permanent"
"2242",1,"Permanent"
"2243",1,"Permanent"
"2244",1,"Permanent"
"2245",1,"Permanent"
"2246",1,"Permanent"
"2247",1,"Permanent"
"2248",2,"Permanent"
"2249",1,"Permanent"
"2250",1,"Permanent"
"2251",1,"Permanent"
"2252",1,"Permanent"
"2253",1,"Permanent"
"2254",1,"Permanent"
"2255",1,"Permanent"
"2256",1,"Permanent"
"2257",1,"Permanent"
"2258",1,"Permanent"
"2259",1,"Permanent"
"2260",1,"Permanent"
"2261",1,"Permanent"
"2262",1,"Permanent"
"2263",2,"Permanent"
"2264",1,"Permanent"
"2265",2,"Permanent"
"2266",2,"Permanent"
"2267",2,"Permanent"
"2268",2,"Permanent"
"2269",2,"Permanent"
"2270",2,"Permanent"
"2271",2,"Permanent"
"2272",2,"Permanent"
"2273",2,"Permanent"
"2274",2,"Permanent"
"2275",2,"Permanent"
