stop,circuitRef
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
2,yas_marina
1,yas_marina
2,yas_marina
1,yas_marina
2,yas_marina
3,yas_marina
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
2,bahrain
2,bahrain
1,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
3,bahrain
2,bahrain
3,bahrain
3,bahrain
1,imola
1,imola
1,imola
1,imola
1,imola
2,imola
2,imola
3,imola
2,imola
1,imola
1,imola
1,imola
1,imola
2,imola
1,imola
1,imola
1,imola
1,imola
1,imola
2,imola
1,imola
1,imola
1,imola
1,imola
1,imola
2,imola
3,imola
2,imola
2,imola
2,imola
3,imola
3,imola
2,imola
2,imola
2,imola
2,imola
4,imola
3,imola
2,imola
2,imola
2,imola
3,imola
4,imola
2,imola
3,imola
3,imola
4,imola
3,imola
3,imola
3,imola
5,imola
4,imola
5,imola
4,imola
4,imola
4,imola
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
1,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
2,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
3,portimao
4,portimao
3,portimao
4,portimao
4,portimao
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
2,catalunya
1,catalunya
1,catalunya
2,catalunya
1,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
3,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
2,monaco
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
2,baku
2,baku
2,baku
2,baku
2,baku
3,baku
3,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
3,baku
2,baku
3,baku
2,baku
3,baku
4,baku
4,baku
3,baku
3,baku
3,baku
3,baku
3,baku
3,baku
3,baku
3,baku
3,baku
4,baku
3,baku
4,baku
2,baku
3,baku
4,baku
5,baku
5,baku
6,baku
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
2,ricard
1,ricard
1,ricard
1,ricard
2,ricard
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
1,red_bull_ring
2,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
2,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
1,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
3,silverstone
3,silverstone
4,silverstone
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
3,hungaroring
3,hungaroring
2,hungaroring
4,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
4,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
5,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
5,hungaroring
4,hungaroring
4,hungaroring
4,hungaroring
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
2,zandvoort
1,zandvoort
2,zandvoort
1,zandvoort
1,zandvoort
2,zandvoort
2,zandvoort
1,zandvoort
1,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
3,zandvoort
2,zandvoort
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
2,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
2,monza
2,monza
3,monza
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
3,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
2,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,istanbul
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
3,americas
3,americas
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
2,rodriguez
2,rodriguez
1,rodriguez
1,rodriguez
2,rodriguez
1,rodriguez
1,rodriguez
2,rodriguez
2,rodriguez
3,rodriguez
4,rodriguez
1,interlagos
1,interlagos
1,interlagos
2,interlagos
2,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
2,interlagos
3,interlagos
3,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
3,interlagos
4,interlagos
4,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
4,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
5,interlagos
5,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
5,interlagos
5,interlagos
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
1,losail
2,losail
1,losail
2,losail
1,losail
2,losail
2,losail
2,losail
2,losail
2,losail
2,losail
2,losail
3,losail
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
2,jeddah
2,jeddah
1,jeddah
1,jeddah
2,jeddah
1,jeddah
2,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
2,jeddah
2,jeddah
1,jeddah
2,jeddah
2,jeddah
2,jeddah
2,jeddah
2,jeddah
3,jeddah
2,jeddah
3,jeddah
2,jeddah
3,jeddah
2,jeddah
2,jeddah
2,jeddah
2,jeddah
2,jeddah
3,jeddah
3,jeddah
3,jeddah
3,jeddah
3,jeddah
3,jeddah
4,jeddah
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
1,yas_marina
1,yas_marina
2,yas_marina
3,yas_marina
2,yas_marina
2,yas_marina
3,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
3,hockenheimring
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
2,jeddah
2,jeddah
1,jeddah
1,jeddah
1,jeddah
1,albert_park
2,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
3,albert_park
2,albert_park
1,albert_park
1,albert_park
2,albert_park
1,albert_park
1,imola
2,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
1,imola
3,imola
2,imola
2,imola
2,imola
2,imola
3,imola
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
2,miami
2,miami
1,miami
1,miami
2,miami
2,miami
2,miami
2,miami
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
4,catalunya
1,monaco
1,monaco
1,monaco
2,monaco
2,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
2,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
3,monaco
1,monaco
1,monaco
2,monaco
1,monaco
1,monaco
1,monaco
2,monaco
2,monaco
2,monaco
2,monaco
2,monaco
2,monaco
2,monaco
2,monaco
3,monaco
3,monaco
2,monaco
3,monaco
4,monaco
3,monaco
3,monaco
2,monaco
2,monaco
3,monaco
4,monaco
2,monaco
3,monaco
3,monaco
2,monaco
2,monaco
3,monaco
3,monaco
2,monaco
4,monaco
4,monaco
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
2,baku
1,baku
1,baku
1,baku
2,baku
2,baku
1,baku
2,baku
2,baku
2,baku
2,baku
1,baku
1,baku
1,baku
2,baku
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
2,villeneuve
1,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
3,silverstone
2,silverstone
3,silverstone
2,silverstone
2,silverstone
2,silverstone
3,silverstone
3,silverstone
4,silverstone
3,silverstone
3,silverstone
3,silverstone
3,silverstone
4,silverstone
3,silverstone
3,silverstone
3,silverstone
3,silverstone
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
1,ricard
2,ricard
2,ricard
1,ricard
1,ricard
2,ricard
2,ricard
2,ricard
2,ricard
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
2,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
3,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
2,spa
1,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
3,spa
3,spa
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
1,zandvoort
2,zandvoort
2,zandvoort
1,zandvoort
1,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
3,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
2,zandvoort
3,zandvoort
3,zandvoort
3,zandvoort
3,zandvoort
3,zandvoort
3,zandvoort
3,zandvoort
3,zandvoort
3,zandvoort
3,zandvoort
4,zandvoort
2,zandvoort
3,zandvoort
3,zandvoort
3,zandvoort
4,zandvoort
3,zandvoort
4,zandvoort
4,zandvoort
4,zandvoort
4,zandvoort
4,zandvoort
4,zandvoort
4,zandvoort
4,zandvoort
3,zandvoort
3,zandvoort
3,zandvoort
5,zandvoort
3,zandvoort
4,zandvoort
4,zandvoort
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
2,monza
1,monza
1,monza
1,monza
1,monza
2,monza
2,monza
2,monza
2,monza
2,monza
2,monza
2,monza
3,monza
2,monza
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
2,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
2,marina_bay
1,marina_bay
1,marina_bay
2,marina_bay
2,marina_bay
3,marina_bay
4,marina_bay
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
3,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
3,suzuka
3,suzuka
4,suzuka
3,suzuka
3,suzuka
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
3,americas
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
2,rodriguez
1,rodriguez
1,rodriguez
2,rodriguez
2,rodriguez
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
2,interlagos
1,interlagos
2,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
2,interlagos
1,interlagos
1,interlagos
1,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
3,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
3,interlagos
2,interlagos
3,interlagos
2,interlagos
2,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
2,bahrain
1,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
3,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
3,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
4,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
5,bahrain
3,bahrain
6,bahrain
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
2,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
1,jeddah
2,jeddah
2,jeddah
3,jeddah
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
2,albert_park
2,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
2,albert_park
1,albert_park
1,albert_park
1,albert_park
2,albert_park
1,albert_park
2,albert_park
3,albert_park
2,albert_park
2,albert_park
3,albert_park
2,albert_park
4,albert_park
2,albert_park
3,albert_park
2,albert_park
3,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
4,albert_park
3,albert_park
2,albert_park
2,albert_park
4,albert_park
5,albert_park
2,albert_park
2,albert_park
3,albert_park
3,albert_park
3,albert_park
4,albert_park
3,albert_park
5,albert_park
6,albert_park
4,albert_park
3,albert_park
3,albert_park
4,albert_park
3,albert_park
4,albert_park
3,albert_park
4,albert_park
5,albert_park
6,albert_park
5,albert_park
3,albert_park
3,albert_park
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
2,baku
2,baku
3,baku
2,baku
1,baku
1,baku
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,miami
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
2,monaco
1,monaco
1,monaco
1,monaco
2,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
2,monaco
2,monaco
1,monaco
3,monaco
1,monaco
1,monaco
1,monaco
2,monaco
2,monaco
2,monaco
3,monaco
1,monaco
1,monaco
2,monaco
2,monaco
2,monaco
2,monaco
2,monaco
1,monaco
4,monaco
3,monaco
5,monaco
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
2,catalunya
1,catalunya
2,catalunya
1,catalunya
1,catalunya
2,catalunya
1,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
3,catalunya
3,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
3,catalunya
2,catalunya
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
1,villeneuve
2,villeneuve
1,villeneuve
1,villeneuve
2,villeneuve
1,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
3,red_bull_ring
3,red_bull_ring
2,red_bull_ring
2,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
4,red_bull_ring
3,red_bull_ring
3,red_bull_ring
4,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
4,red_bull_ring
4,red_bull_ring
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
2,silverstone
1,silverstone
2,silverstone
2,silverstone
2,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
2,silverstone
3,silverstone
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
